0.21319,-0.25408,-0.031425,0.13967,-0.015915,0.089959,0.079338,0.083041,-0.083346,0.032711,0.078657,-0.18053,0.17257,0.036132,-0.031848,-0.031129,0.047767,-0.050205,-0.074994,-0.08222,0.0094407,0.009463,0.090974,-0.29939,-0.09837,0.036418,0.048884,-0.073442,0.019788,0.0090515,-0.13963,-0.040672,-0.14919,-0.059807,0.02823,0.012713,0.24314,-0.016559,0.056346,0.027236,0.098777,0.073277,-0.019049,0.096367,-0.046181,-0.18614,-0.11409,0.080777,0.096713,-0.12683,-0.022322,0.036659,0.18842,-0.17248,-0.12758,-0.21947,0.11468,0.099996,0.040495,0.028911,0.15747,-0.010191,-0.045973,0.024551,-0.14576,-0.079956,-0.13814,-0.040772,0.02127,-0.069286
0.27837,-0.2116,-0.059908,0.13371,0.03984,0.090859,-0.017233,0.13772,-0.020501,0.015945,0.081695,-0.055266,0.037582,0.02728,0.050235,-0.015406,0.0032055,0.10534,0.088181,0.019604,0.0092599,-0.26146,0.087424,-0.11393,-0.010793,0.15513,0.017461,0.060831,0.054926,0.012777,-0.057439,-0.090987,-0.18876,0.081647,0.047091,-0.18156,-0.048755,-0.18874,-0.14084,0.12799,-0.10261,0.16497,-0.0092687,-0.015431,-0.038218,-0.10877,0.074581,0.025496,-0.079934,0.024774,0.020054,-0.077855,-0.059347,0.10591,0.055724,-0.067442,-0.043252,0.033375,-0.024091,0.017099,-0.2082,0.04541,0.025847,-0.078796,0.099864,0.049004,0.17995,-0.024134,-0.10162,0.05471
0.27249,-0.11079,-0.11806,0.087894,0.084004,0.028652,-0.08044,0.18992,-0.03864,0.043572,0.043892,0.052191,-0.10118,-0.0042378,0.059456,-0.030974,-0.03845,0.078338,0.076131,0.045739,0.0053646,-0.095458,0.017384,0.039444,-0.010215,0.08548,0.035463,0.139,-0.11313,0.023422,0.1008,-0.020697,-0.10288,-0.025085,0.014076,-0.017091,-0.084128,0.10542,0.030974,-0.1781,-0.0011175,0.13281,-0.07121,-0.064188,0.045843,0.066229,0.00083636,-0.038499,-0.099994,0.094113,0.01766,-0.049354,0.014407,0.11342,0.12691,0.23438,0.0085089,-0.1053,-0.029211,-0.10557,-0.021716,-0.086216,0.041293,-0.015757,0.085242,0.036179,0.0058869,0.070884,0.050183,0.02479
0.26652,-0.059796,-0.13238,0.067118,0.074878,-0.010187,-0.077915,0.17396,-0.030171,0.048115,-0.0095194,0.090351,-0.12016,-0.086924,0.10393,-0.011276,-0.017486,0.03919,0.077935,0.10065,0.011727,0.020726,-0.093642,0.080853,0.0968,-0.01729,0.022556,0.030985,-0.12145,0.067548,0.071422,0.062962,0.026896,-0.060435,0.00034119,0.033214,-0.06979,0.2337,0.025275,-0.096677,0.038562,-0.039548,-0.011104,-0.090241,0.11327,0.20104,0.030746,-0.024611,-0.031362,0.059472,-0.020562,0.00064301,-0.032332,-0.12543,0.05388,0.13888,0.071255,-0.066652,0.10189,-0.10183,0.19185,-0.048742,-0.097839,0.10666,-0.095695,-0.091691,-0.14805,-0.042707,0.11577,-0.041389
0.27049,-0.017272,-0.17278,0.052189,0.06979,-0.057712,-0.057136,0.11114,-0.043218,0.093392,-0.0058405,0.075181,-0.30535,-0.11476,0.039226,-0.025626,0.016617,-0.056519,0.1131,0.1667,0.1151,0.1748,-0.10947,0.21673,0.17359,-0.18404,-0.071504,-0.16394,-0.11756,-0.048937,-0.048752,0.055066,0.16169,0.058648,-0.090302,0.024573,0.12711,-0.13156,0.048438,0.15287,0.13709,-0.22346,0.078816,0.1587,-0.068029,-0.0055572,-0.021779,0.072366,0.098964,-0.094838,-0.014956,0.10568,0.015796,-0.010673,-0.065013,-0.23433,-0.089259,0.096848,-0.028084,0.13123,-0.06469,0.11988,0.088709,-0.058937,0.0080939,0.068182,0.072664,-0.002079,-0.11601,-0.006047
0.047781,0.00089207,-0.14182,-0.080794,-0.029792,-0.15648,0.039558,-0.043536,0.034409,-0.14838,0.13452,0.0090864,0.036221,-0.2111,0.0033447,0.22758,0.16464,-0.040607,0.0053559,-0.068615,-0.14935,-0.01382,0.05999,-0.0018682,-0.0559,-0.039755,-0.0066589,-0.011953,0.039975,0.059312,-0.043526,0.0040981,0.22377,-0.020993,0.15875,0.08619,0.024951,0.0062327,-0.14857,0.094378,0.087453,0.008333,0.0081103,-0.12511,-0.031948,-0.057809,-0.061778,0.0028054,-0.04208,-0.12008,0.051838,-0.10675,-0.0023762,0.045574,-0.062231,-0.047491,0.062982,-0.06508,-0.018198,-0.16825,-0.072106,0.15154,-0.11058,-0.0040516,0.10797,-0.048894,0.094461,0.21271,0.28449,-0.030901
0.0032264,-0.015468,-0.11162,-0.10543,-0.062796,-0.14784,0.05431,-0.055967,0.068888,-0.16575,0.16505,-0.059355,0.0041849,-0.032397,0.015331,0.07274,0.22657,-0.016068,0.031697,-0.0045933,-0.16412,-0.027399,0.025116,0.043771,-0.071072,-0.020372,-0.018026,0.015127,0.01275,-0.024628,0.014346,0.039122,0.1085,0.0057327,0.06174,0.012348,-0.033088,-0.0058522,-0.080167,-0.095001,0.064227,0.029213,-0.039551,0.016279,-0.0088412,-0.04909,-0.029384,0.042821,-0.038773,-0.056996,0.032324,0.014306,0.011893,0.065502,0.022708,0.0060106,-0.020084,-0.034124,0.007263,0.087041,0.057558,-0.14644,-0.04251,-0.073586,0.0095327,0.020923,-0.032471,-0.14704,-0.25007,-0.068733
-0.033874,-0.0098086,-0.084208,-0.10244,-0.076852,-0.097607,0.059803,-0.074327,0.077659,-0.082686,0.15851,-0.088613,-0.046277,0.064272,0.008125,-0.21224,0.17373,-0.017825,0.047052,-0.02195,-0.097199,-0.010874,-0.067544,-0.0031204,-0.065439,0.033714,0.0035212,0.0023554,-0.015841,-0.078085,0.0095136,-0.035687,-0.14078,0.0097038,-0.14606,-0.034384,0.036451,0.013572,0.13036,-0.0037513,-0.063148,0.036916,-0.046433,-0.045381,0.040527,0.086158,0.076886,-0.056979,0.007973,0.10687,0.058805,0.10178,-0.022421,-0.052773,0.062474,0.024282,-0.047278,0.052301,0.002304,0.037411,0.030587,-0.12354,0.27653,-0.010852,-0.14861,-0.01989,-0.015565,-0.081209,-0.026148,0.033642
-0.056278,-0.004778,-0.058679,-0.07736,-0.060899,-0.013802,0.043053,-0.038949,0.093173,-0.014288,0.086617,-0.065402,-0.029239,0.11339,-0.0034517,-0.33738,0.075718,-0.0075707,0.021668,-0.023441,-0.00051046,-0.024618,-0.15234,-0.013616,-0.049172,0.037279,-0.063388,0.021396,-0.018706,-0.027486,-0.0028712,0.004243,-0.1669,0.046119,-0.17304,-0.075087,-0.038018,-0.0072781,0.12585,0.081352,-0.062942,-0.089386,0.13413,0.15803,-0.00013638,0.07042,0.028341,-0.035944,0.085549,0.061361,-0.15724,0.015508,0.017434,-0.045135,-0.053693,-0.10068,0.065884,-0.038744,-0.015602,-0.049318,-0.063246,0.20168,-0.29754,0.054649,0.13762,0.093602,0.077569,0.22666,0.24319,0.04049
-0.030289,-0.0013796,-0.089568,-0.093814,-0.060831,-0.084,0.054143,-0.04822,0.089282,-0.087761,0.1302,-0.044179,-0.0043067,0.0096264,0.010261,-0.19558,0.1583,-0.034133,0.040814,-0.073906,-0.068817,-0.042524,-0.049472,-0.019446,-0.048531,0.02799,0.012137,0.013774,0.014473,-0.031407,0.02363,-0.018556,-0.12083,0.046258,-0.13554,-0.0031399,-0.0036273,0.031317,0.096955,-0.0032346,-0.040493,-0.013174,0.0452,0.039741,0.03038,0.081388,0.069667,-0.031399,0.00081027,0.11049,-0.023239,0.044399,-0.026789,-0.084137,0.017791,-0.015616,-0.037394,0.020908,-0.0086056,-0.013619,-0.017396,-0.050229,0.15893,0.015474,-0.079108,-0.0074604,0.027616,-0.045455,0.085623,0.0056208
0.0010412,0.00038562,-0.11901,-0.08711,-0.043113,-0.12978,0.061506,-0.042114,0.080857,-0.14732,0.1408,-0.012511,0.032679,-0.094749,-0.00044858,0.034385,0.19128,-0.028567,0.03212,-0.058211,-0.13316,-0.024079,0.032857,0.021977,-0.048365,-0.021559,0.020815,-0.016449,0.02258,-0.00093396,-0.001342,0.0098126,0.066279,0.038597,0.037147,0.035225,-0.028651,0.030574,-0.059536,-0.041763,0.040705,-0.00026901,-0.071033,-0.026303,-0.011789,-0.016894,-0.010657,0.045142,-0.040311,-0.053924,0.012834,-0.04901,0.0079317,0.036767,-0.017326,-0.013284,-0.00048662,-0.060624,-0.0046967,0.0030053,0.016669,-0.091935,-0.076006,-0.055107,0.012841,-0.047806,-0.02242,-0.074798,-0.10244,-0.046951
0.047804,-0.0144,0.14076,0.084379,0.037897,0.13519,0.024969,0.038771,0.054608,0.1337,-0.12949,-0.027071,-0.032018,0.22992,0.010504,-0.19893,0.15981,0.05505,0.0010739,0.095164,-0.13373,0.014029,-0.062788,-0.010333,-0.051806,0.042587,-0.0022298,0.025191,0.041565,0.052673,0.048654,0.011253,0.2187,0.017235,0.12386,0.094927,-0.02738,-0.014052,-0.14911,-0.11079,0.082315,-0.0046534,0.021154,0.14199,0.030895,-0.054067,-0.05773,-0.0060073,-0.047786,0.12293,-0.059876,-0.12997,0.0027206,-0.04704,-0.075192,-0.059327,-0.063412,-0.083433,0.018623,-0.17754,0.072474,0.12293,0.1134,-0.026638,-0.11585,-0.062745,0.096279,-0.20741,0.27881,-0.044732
0.003403,0.0077669,0.10648,0.11589,0.073093,0.1326,0.042398,0.045909,0.084678,0.17024,-0.16414,0.04752,-0.0051307,0.040792,-0.014971,-0.088827,0.22818,0.019677,0.021881,0.015159,-0.16244,0.034718,-0.043531,0.03547,-0.071529,0.028692,0.011425,-0.01252,0.0077209,-0.028168,-0.011561,-0.039889,0.11624,-0.0075961,0.052158,0.016209,0.042158,0.0020515,-0.095648,0.079087,0.082174,0.033952,0.03197,-0.039838,0.0049728,-0.043279,-0.035929,-0.041671,-0.044701,0.03294,-0.015914,0.012094,-0.0086861,-0.049204,0.022841,0.0022486,0.015722,-0.043248,-0.006986,0.080311,-0.056501,-0.12826,0.032767,-0.066582,-0.0072382,0.025725,-0.041392,0.14016,-0.2532,-0.05477
-0.032959,0.0074729,0.074625,0.11523,0.09214,0.082123,0.0505,0.067047,0.088475,0.09294,-0.16101,0.09138,0.048915,-0.073202,-0.015812,0.19126,0.1798,0.012354,0.040872,0.012482,-0.099708,0.007957,0.057319,-0.0067965,-0.067593,-0.027432,-0.0035475,-0.0019339,-0.020561,-0.081871,-0.0059276,0.031198,-0.13301,-0.0046559,-0.15419,-0.034794,-0.032436,-0.012929,0.11878,0.00026831,-0.058057,0.047126,0.053419,0.031334,-0.045425,0.090294,0.072742,0.058192,0.003586,-0.12293,-0.050646,0.10783,0.02431,0.063933,0.070401,0.02444,0.046589,0.053461,-0.0047255,0.040749,-0.033417,-0.11191,-0.2793,-0.0060485,0.14521,-0.012732,-0.024111,0.081543,-0.038351,0.047184
-0.055085,0.003848,0.046533,0.090744,0.077867,0.00027339,0.035145,0.034895,0.10167,0.020982,-0.092383,0.076754,0.037842,-0.13739,-0.0053381,0.33561,0.082563,-0.00075659,0.019041,0.0024079,9.3176e-005,0.0082258,0.15977,-0.012442,-0.049154,-0.034675,0.063784,-0.018463,-0.021168,-0.03245,0.0036419,0.00050145,-0.16739,-0.039501,-0.18666,-0.080439,0.02905,0.0062483,0.12804,-0.077103,-0.072551,-0.083058,-0.1065,-0.13443,0.011012,0.068569,0.026811,0.035448,0.089077,-0.056958,0.15173,0.030119,-0.014565,0.043608,-0.04114,-0.094922,-0.066587,-0.031935,0.010584,-0.045351,0.065811,0.21175,0.30431,0.062965,-0.14809,0.10627,0.071153,-0.23426,0.23881,0.042862
-0.029042,-0.0017525,0.080638,0.10705,0.077965,0.066611,0.044465,0.04344,0.10193,0.086503,-0.13105,0.052411,0.0083592,-0.012703,-0.012305,0.19428,0.1653,0.028869,0.036406,0.061531,-0.068951,0.040232,0.057275,-0.024063,-0.048851,-0.033679,-0.0039071,-0.020937,0.013945,-0.034374,-0.027243,0.00791,-0.11441,-0.047229,-0.14583,-0.0029186,-0.00079393,-0.021942,0.086881,0.01808,-0.036984,-0.0046127,-0.06234,-0.035092,-0.029398,0.080359,0.065462,0.032918,-0.002736,-0.092895,0.013522,0.049658,0.021146,0.068743,0.026119,-0.016872,0.040075,0.023161,0.012281,-0.011705,0.011077,-0.042948,-0.16155,0.021303,0.084484,8.0798e-005,0.019399,0.055093,0.082213,0.013701
0.0018805,-0.0071535,0.11384,0.099306,0.058141,0.11002,0.049764,0.034212,0.097155,0.14009,-0.13832,0.0092664,-0.034238,0.11166,0.0077029,-0.031278,0.1955,0.031485,0.025716,0.06421,-0.12627,0.030794,-0.030089,0.016625,-0.046018,0.0119,-0.017354,0.010426,0.023265,-0.0061554,-0.0064612,-0.015073,0.072971,-0.048132,0.02444,0.040146,0.030822,-0.028164,-0.071564,0.052626,0.049216,0.0056991,0.03895,0.022404,0.0089973,-0.018374,-0.017051,-0.045855,-0.046325,0.071517,-0.018068,-0.051715,-0.011915,-0.048042,-0.014303,-0.016438,0.00427,-0.065606,0.009032,0.00048581,-0.014657,-0.080898,0.080581,-0.04844,-0.00072891,-0.040919,-0.030916,0.074349,-0.094243,-0.039611
0.013832,5.1429e-005,0.10619,0.053925,0.039829,0.053109,0.013454,0.065311,0.074272,-0.10056,0.10975,-0.086574,-0.13199,0.039952,0.029221,-0.064781,-0.10527,-0.035764,-0.069261,-0.04694,0.0092403,-0.040995,0.036819,0.0027371,0.03561,-0.099193,0.065287,-0.028339,0.05774,0.014536,0.00076956,0.042901,0.035667,-0.054785,0.0083426,0.010002,-0.15517,0.059657,0.0064957,0.075681,-0.042122,0.015352,-0.016628,0.072415,0.0608,-0.039585,0.061936,0.15812,-0.037128,-0.11535,0.11975,-0.14324,-0.0014447,0.091809,-0.054942,0.064972,0.0099123,0.11671,-0.034468,0.18776,0.010402,0.0040885,0.028184,-0.18409,-0.026204,0.19293,-0.12012,0.034416,0.1049,0.0146
-0.0045386,0.0074833,0.078223,0.050057,0.038847,0.06184,0.023838,0.063238,0.09008,-0.071521,0.097815,-0.052908,-0.078557,-0.041394,0.023955,0.023605,-0.12488,-0.033048,-0.087003,-0.059497,-0.0021252,-0.017286,-0.035725,0.025063,0.027606,-0.011138,-0.013805,0.027084,0.029203,-0.039984,0.00034057,0.00083,0.00057449,0.0069215,0.03114,0.022485,-0.0047973,0.037245,0.023254,0.020742,-0.028771,0.025791,0.015952,-0.016703,0.0055554,-0.025778,0.024389,-0.011207,-0.021616,0.005021,-0.0091476,-0.013703,0.015015,-0.062592,-0.043799,0.067619,0.0079434,-0.044314,0.035495,0.051095,0.026283,0.019947,-0.012642,0.053072,0.026486,0.0075763,-0.084845,-0.0031976,-0.07064,0.0076603
-0.0050543,0.0060827,0.055483,0.037145,0.019593,0.046096,0.01344,0.024761,0.07794,-0.011942,0.09532,-0.047761,-0.053158,-0.12638,-0.026983,0.10279,-0.10414,-0.0429,-0.074429,-0.041157,0.0033628,0.0403,-0.12041,-0.010905,0.030827,0.093025,-0.10703,0.040167,0.021919,0.0039418,0.01916,-0.041865,-0.016285,0.10929,-0.00060838,-0.016743,0.16087,-0.054724,0.033704,-0.10217,0.026843,0.00071322,-0.024167,-0.060523,-0.096365,-0.030418,-0.035548,-0.13615,0.009456,0.10444,-0.079565,0.01953,-0.026144,-0.097357,-0.082628,0.059684,0.0094071,0.0023152,0.012913,-0.084002,-0.0071257,0.078011,-0.034964,0.23628,0.049556,-0.17175,0.093771,-0.026915,-0.17522,-0.060946
-0.001047,0.00046535,0.081107,0.050321,0.031136,0.049083,0.0085887,0.053778,0.086366,-0.063028,0.097856,-0.05572,-0.095641,-0.048514,-0.00031758,0.02783,-0.11252,-0.039248,-0.081045,-0.023214,-0.024736,0.011297,-0.035509,-0.013915,0.037919,-0.0057348,-0.00012628,-0.025854,0.029659,0.045371,0.0020554,-0.020931,-0.0066076,0.049417,0.011553,0.01392,0.016478,0.0057572,0.01493,-0.027772,-0.018238,-0.011743,-0.0086659,-0.0086027,-0.014028,0.012006,0.016793,-0.0076391,-0.0049403,0.023434,-0.035865,-0.039384,-0.0048663,0.040261,-0.037395,0.013119,-0.0031881,0.03575,0.00016188,-0.00076846,-0.030671,0.017204,-0.021252,0.037064,-0.063775,-0.0014582,0.034602,-0.011357,-0.003489,-0.030322
-0.0043381,0.0014262,0.074365,0.04197,0.022218,0.053162,-0.00096164,0.049153,0.091929,-0.053971,0.10428,-0.063646,-0.088998,-0.067913,-0.0096897,0.021714,-0.24817,-0.040273,-0.20406,-0.053791,-0.065087,-0.019399,-0.041071,-0.00011119,0.035232,0.024787,-0.037125,0.020209,0.042555,-0.0071369,0.0094002,0.026044,0.029702,0.016876,0.079909,-0.017437,-0.019415,0.059411,-0.072123,0.03579,0.028478,0.030867,0.060924,0.004317,0.016554,0.043207,-0.028021,-0.019131,0.052919,0.0096406,-0.01963,0.3057,0.015245,0.017509,0.28794,-0.23424,0.021393,-0.061696,-0.0018471,-0.10366,0.0074216,-0.16872,0.054512,-0.15417,0.029167,-0.037797,0.087803,0.028115,0.12936,0.021971
0.012824,-0.011687,-0.10822,-0.064473,-0.046363,-0.04951,0.024068,-0.060913,0.060488,0.09768,-0.11198,0.088088,0.12831,-0.040622,-0.036217,0.068129,-0.11164,0.038394,-0.068269,0.053801,0.007373,0.044092,-0.033626,0.0035987,0.032177,0.10031,-0.059994,0.023953,0.056162,0.012384,0.0046726,-0.049839,0.032183,0.061527,0.0055349,0.011345,0.15763,-0.05738,0.0064016,-0.07342,-0.050959,0.016466,0.019399,-0.075656,-0.059584,-0.035362,0.0609,-0.16302,-0.040283,0.11606,-0.126,-0.14808,0.0043771,-0.087137,-0.055832,0.056334,-0.014078,0.1059,0.0346,0.18338,-0.015691,0.0070681,-0.036574,-0.18834,0.017467,0.20074,-0.13629,-0.035119,0.09608,0.025925
-0.0054383,-0.014936,-0.082697,-0.059581,-0.040333,-0.055887,0.031249,-0.05466,0.078861,0.06246,-0.095603,0.060049,0.064871,0.044866,-0.032155,-0.029702,-0.13089,0.029829,-0.085733,0.060173,-0.0027867,0.021708,0.054931,0.025535,0.02408,-0.0027387,0.02912,-0.02969,0.026665,-0.039086,0.00031306,-0.014653,-0.0021703,-0.017255,0.029216,0.022976,0.0068919,-0.054839,0.026426,-0.028217,-0.031772,0.025384,-0.0067618,0.008825,-0.0097499,-0.022421,0.022305,0.0035252,-0.023014,-0.00064773,0.0092661,-0.018302,-0.020083,0.062849,-0.044578,0.057138,-0.0077608,-0.060048,-0.037416,0.03949,-0.030911,0.022922,0.011741,0.053484,-0.032369,0.01271,-0.095021,0.0028176,-0.080866,0.022952
-0.0051559,-0.014269,-0.060472,-0.04733,-0.024886,-0.038906,0.019277,-0.020309,0.069248,0.012854,-0.095802,0.050959,0.052223,0.12577,0.021946,-0.10264,-0.10609,0.044458,-0.071918,0.035641,0.0028856,-0.042329,0.11491,-0.014143,0.028849,-0.089533,0.10174,-0.031847,0.022159,0.0062875,-0.021357,0.047745,-0.016445,-0.11804,-0.0037116,-0.011365,-0.16591,0.059179,0.032395,0.1049,0.036311,-0.00061857,0.034552,0.058576,0.10523,-0.023394,-0.03768,0.13622,0.0038552,-0.113,0.086931,0.012173,0.029056,0.080253,-0.085032,0.051777,-0.005322,-0.0034732,-0.0066508,-0.090051,0.02686,0.080587,0.033236,0.2315,-0.022607,-0.16834,0.086991,0.02305,-0.17275,-0.058536
